source,target,r,p,t,n,type1,type2,name1,name2,fdr
ORM1,MP0087,0.149262374532911,0.0019595471318059,3.11564330207909,430,PRT,MTB,ORM1,L-Glutamate,0.0251802348647117
ORM1,MP0100,-0.140478649728645,0.0035889329195601,-2.92848638670789,430,PRT,MTB,ORM1,L-Threonine,0.0406710699815449
PGLYRP2,PON1,0.252107840592416,1.25008853842474e-07,5.37713319531782,430,PRT,PRT,PGLYRP2,PON1,4.68934666594872e-06
PGLYRP2,PZP,0.189948542607371,7.67746888818733e-05,3.99319363992795,430,PRT,PRT,PGLYRP2,PZP,0.0016191719126585
PGLYRP2,SERPINA6,0.221745533834396,3.62360372725025e-06,4.69362609946118,430,PRT,PRT,PGLYRP2,SERPINA6,0.0001018645018725
PGLYRP2,SERPINA7,0.141431006968131,0.0033663215794516,2.94874352368442,430,PRT,PRT,PGLYRP2,SERPINA7,0.0387920531388925
PGLYRP2,TF,0.174336885223901,0.0002901362360958,3.6542334537823,430,PRT,PRT,PGLYRP2,TF,0.0051192731019348
PGLYRP2,TIMM44,0.145040822316537,0.0026317020933023,3.02560255667373,430,PRT,PRT,PGLYRP2,TIMM44,0.0320021986560496
PGLYRP2,ZFYVE19,0.193440185448005,5.84826388355049e-05,4.05985954896348,428,PRT,PRT,PGLYRP2,ZFYVE19,0.0012691279194022
PGLYRP2,MP0015,-0.171749388413245,0.0003578748343804,-3.59833628683059,430,PRT,MTB,PGLYRP2,3-Methyl-2-oxovaleric acid,0.0060574963894594
PGLYRP2,MP0082,-0.161437841715191,0.0008020159684927,-3.3763271904525,430,PRT,MTB,PGLYRP2,Ketoleucine,0.0119837907261265
PGLYRP2,MP0122,-0.162208286754085,0.0007563041583572,-3.39287471180933,430,PRT,MTB,PGLYRP2,Octanoic acid,0.0113813237570021
PON1,PZP,0.306586127421437,9.119138091398729e-11,6.64801537114846,430,PRT,PRT,PON1,PZP,5.2026139184835e-09
PON1,SCRIB,0.166129265064517,0.0009467358316862,3.33128515183061,395,PRT,PRT,PON1,SCRIB,0.013817225651637
PON1,SERPINA6,0.260359591109427,4.62529787865199e-08,5.56571328419961,430,PRT,PRT,PON1,SERPINA6,1.84475879295127e-06
PON1,SERPINA7,0.176841818839973,0.0002361303349212,3.70842138534401,430,PRT,PRT,PON1,SERPINA7,0.0042869009983349
PON1,SHBG,0.144370982675055,0.0028201569919649,3.00425415185495,428,PRT,PRT,PON1,SHBG,0.033876898786046
PON1,TF,0.249297077225388,1.74025137944501e-07,5.31318662911542,430,PRT,PRT,PON1,TF,6.43449634247024e-06
PPP1R9B,SERPINA3,0.274393838772289,2.24444886259467e-07,5.28468496751924,347,PRT,PRT,PPP1R9B,SERPINA3,8.0550390401002e-06
PPP1R9B,SERPINA7,0.233341975309772,1.19223678300797e-05,4.44423822941339,347,PRT,PRT,PPP1R9B,SERPINA7,0.0003042169022136
PRB3,SFN,0.151666522658899,0.0032789445472813,2.95947397571585,376,PRT,PRT,PRB3,SFN,0.0380685461939365
PRB3,MP0033,0.1687051111215,0.0007266446300395,3.40600911911568,400,PRT,MTB,PRB3,Carnitine,0.0110388838190354
PRG4,SHBG,-0.177136184774292,0.00023840481032,-3.70606367896622,428,PRT,PRT,PRG4,SHBG,0.0043214361402283
PRG4,MP0009,0.157207406425507,0.0011018765815529,3.28557847718977,430,PRT,MTB,PRG4,2-Hydroxybutyric acid,0.0156486692499442
PRG4,MP0023,0.189873202400162,7.72892435737965e-05,3.99155055218481,430,PRT,MTB,PRG4,Alpha-Hydroxyisobutyric acid,0.0016285446785694
PRG4,MP0038,-0.138498088372918,0.004095145055513,-2.88638529309842,430,PRT,MTB,PRG4,Citrulline,0.0448111537177254
PRG4,MP0043,0.20823478777544,1.40488627844159e-05,4.39424440174556,430,PRT,MTB,PRG4,D-Glucose,0.0003526644257882
PRG4,MP0064,-0.189533711079421,7.96484538401071e-05,-3.98414752373149,430,PRT,MTB,PRG4,Glycine,0.0016706748854266
PRG4,MP0082,0.168454824367848,0.0004654830979624,3.52727536842323,430,PRT,MTB,PRG4,Ketoleucine,0.0075742939976794
PRG4,MP0085,-0.153349147508297,0.0014622401515988,-3.20297531112095,430,PRT,MTB,PRG4,L-Asparagine,0.019751725607984
PRG4,MP0088,-0.162611218793593,0.0007333692603297,-3.40153137113277,430,PRT,MTB,PRG4,Glutamine,0.0111081762719229
PRG4,MP0093,0.172928441631436,0.0003253611288717,3.62379753683383,430,PRT,MTB,PRG4,L-Leucine,0.0055976853431139
PRG4,MP0099,-0.19563522084095,4.60264482673595e-05,-4.11742760224354,430,PRT,MTB,PRG4,L-Serine,0.00103159664939
PRG4,MP0100,-0.197583088846627,3.84959580789908e-05,-4.16008022893076,430,PRT,MTB,PRG4,L-Threonine,0.0008859184827693
PRG4,ML004,0.236606145359158,1.75812544077894e-06,4.85211676773771,401,PRT,MTB,PRG4,CH2COO,5.35041582370732e-05
PRG4,ML017,0.197806715546386,6.94490022003568e-05,4.02071603936778,401,PRT,MTB,PRG4,NAGII,0.0014808134353464
PRG4,ML018,0.264808511001945,7.91319539188535e-08,5.47160285692624,401,PRT,MTB,PRG4,NAGI,3.06240661665963e-06
PRG4,MS008,0.182363677039441,0.0002502178019762,3.69554049722383,401,PRT,MTB,PRG4,Lactate,0.0045109141008449
PRG4,MS016,0.199222570051335,6.14369086284606e-05,4.05068044115053,401,PRT,MTB,PRG4,Acetoacetate,0.0013270372263747
PRG4,MS018,0.277527306751676,1.72709123654178e-08,5.7557929123057,401,PRT,MTB,PRG4,N-acetylated glycoproteins,7.37188575597428e-07
PRG4,MS022,0.233001413713794,2.54483450589145e-06,4.77391564156453,401,PRT,MTB,PRG4,CH2CH2CO,7.47042442816682e-05
PRG4,MS025,0.170030337417718,0.0006482861309101,3.43789018160153,401,PRT,MTB,PRG4,3-Hydroxybutytrate,0.0100021288768991
PRG4,MS026,0.296815470528766,1.4748344030287401e-09,6.19309927279765,401,PRT,MTB,PRG4,L-Valine,7.2708396684347e-08
PRG4,MS027,0.290918180132544,3.1919298257273702e-09,6.05854839957113,401,PRT,MTB,PRG4,L-Isoleucine,1.51258388884468e-07
PZP,SERPINA3,0.143971485281276,0.0028324268560946,3.00282186295794,430,PRT,PRT,PZP,SERPINA3,0.033989122273136
PZP,SERPINA6,0.248377452967414,1.93751252951358e-07,5.29229581055174,430,PRT,PRT,PZP,SERPINA6,7.08488833626855e-06
PZP,SERPINA7,0.291411081519403,7.996332499841601e-10,6.28754968316225,430,PRT,PRT,PZP,SERPINA7,4.12610756991827e-08
PZP,SLC35B2,0.190372905093979,8.15169986797088e-05,3.97889200594216,425,PRT,PRT,PZP,SLC35B2,0.0017021804940133
PZP,SYTL1,0.156815937126722,0.0032664576954858,2.96200981638757,352,PRT,PRT,PZP,SYTL1,0.0379995729905713
PZP,TF,0.17168757535923,0.0003596602353966,3.59700189576762,430,PRT,PRT,PZP,TF,0.0060825277974587
PZP,ZFYVE19,0.284073394435307,2.3812971727593302e-09,6.10076524949672,428,PRT,PRT,PZP,ZFYVE19,1.1447975228048e-07
PZP,MP0013,-0.156904638867251,0.0011268779259061,-3.27909087077269,430,PRT,MTB,PZP,3-Hydroxyisovaleric acid,0.0159119139520111
PZP,MP0043,-0.173780176897638,0.0003036109608873,-3.64220045131234,430,PRT,MTB,PZP,D-Glucose,0.0053006364750415
PZP,MP0082,-0.173453966949554,0.0003117756838373,-3.63515124250643,430,PRT,MTB,PZP,Ketoleucine,0.0053904924636658
PZP,MP0093,-0.16328788644314,0.0006962964758215,-3.41607294719785,430,PRT,MTB,PZP,L-Leucine,0.0106368448477483
PZP,MP0122,-0.140015282196325,0.0037019979580547,-2.91863331941315,430,PRT,MTB,PZP,Octanoic acid,0.0416273087583685
RACK1,YWHAQ,0.22741039873723,0.0001549746740343,3.83727455074204,274,PRT,PRT,RACK1,YWHAQ,0.0029813686255828
SERPINA3,SERPINA7,0.240980172650346,4.52572468554377e-07,5.12480245018602,430,PRT,PRT,SERPINA3,SERPINA7,1.5252151988146e-05
SERPINA3,MP0021,0.144139805646163,0.0027999348400698,3.00640697262154,430,PRT,MTB,SERPINA3,Adipoylcarnitine,0.033668817703999
SERPINA3,MP0087,0.158762318415712,0.0009813419262128,3.3189116452357,430,PRT,MTB,SERPINA3,L-Glutamate,0.0142150714452035
SERPINA3,MP0135,0.158254658675657,0.0010192875936148,3.3080260019348,430,PRT,MTB,SERPINA3,Pyroglutamic acid,0.0146731915212257
SERPINA6,SLC35B2,0.141790081110187,0.0034741193052024,2.9389825066743,425,PRT,PRT,SERPINA6,SLC35B2,0.0396777540557604
SERPINA6,TF,0.160757846576579,0.000844470151998,3.36172760773983,430,PRT,PRT,SERPINA6,TF,0.0125454874788191
SERPINA6,YWHAH,0.182527276360219,0.0002297639871806,3.7175578966128,405,PRT,PRT,SERPINA6,YWHAH,0.0041909817614576
SERPINA6,YWHAQ,0.18488661557857,0.0001862833865933,3.77199484071672,406,PRT,PRT,SERPINA6,YWHAQ,0.0034995956607578
SERPINA7,SLC35B2,0.168322450242333,0.0005080545256194,3.50367845180461,425,PRT,PRT,SERPINA7,SLC35B2,0.0081134979951058
SERPINA7,SYTL1,0.215300731533022,4.88155332304178e-05,4.11283819320362,352,PRT,PRT,SERPINA7,SYTL1,0.0010878087155569
SERPINA7,ZFYVE19,0.23291958440764,1.17215162303599e-06,4.93175066473158,428,PRT,PRT,SERPINA7,ZFYVE19,3.68299873976936e-05
SERPINA7,MP0078,-0.149506618453866,0.0019259480729661,-3.1208580176236,430,PRT,MTB,SERPINA7,Indoleacetic acid,0.0248557220269058
SFN,YWHAG,0.150673852884502,0.0025808073171852,3.03299795334542,400,PRT,PRT,SFN,YWHAG,0.0315900610991255
SFN,YWHAH,0.533813845084798,1.5039229346914299e-30,12.5306018808428,398,PRT,PRT,SFN,YWHAH,2.32807270290234e-28
SFN,YWHAQ,0.340174051586642,3.4877898665810498e-12,7.18048857908108,398,PRT,PRT,SFN,YWHAQ,2.30730714250746e-10
SFN,MP0116,-0.142913834388266,0.0041353632163181,-2.88430864716745,403,PRT,MTB,SFN,Myristoleic acid,0.0451448678339954
SHBG,MP0043,-0.148462132496847,0.002124425438559,-3.09127968538153,428,PRT,MTB,SHBG,D-Glucose,0.026853107612053
SHBG,MP0093,-0.143095627982154,0.0030760942925536,-2.97715764654535,428,PRT,MTB,SHBG,L-Leucine,0.0362941613176294
SHBG,MP0135,-0.144264381071219,0.0028407830143327,-3.00198868392812,428,PRT,MTB,SHBG,Pyroglutamic acid,0.0340541980344891
SHBG,MS008,-0.144034504530555,0.0039834369134199,-2.89645273007956,400,PRT,MTB,SHBG,Lactate,0.0438805674890851
SLC35B2,YWHAQ,0.149992472931403,0.0026341237470324,3.02657971371215,402,PRT,PRT,SLC35B2,YWHAQ,0.0320021986560496
SLC4A2,MS008,0.199052184892714,0.0009029273867564,3.35603993147625,277,PRT,MTB,SLC4A2,Lactate,0.0132864220028427
SYTL1,ZFYVE19,0.199495434165694,0.0001797693620544,3.78695202773594,350,PRT,PRT,SYTL1,ZFYVE19,0.0033909379259989
TF,MP0033,0.137447090712936,0.004389223878023,2.86405845102936,430,PRT,MTB,TF,Carnitine,0.0474698548894712
YWHAG,YWHAH,0.250532608312389,3.72436876068322e-07,5.1692415487154,403,PRT,PRT,YWHAG,YWHAH,1.27928761276723e-05
YWHAG,YWHAQ,0.17085079750419,0.0005812665937626,3.4680063523226,404,PRT,PRT,YWHAG,YWHAQ,0.0090766713565352
YWHAG,MP0113,0.157423052104992,0.0012590583135221,3.24744291884737,419,PRT,MTB,YWHAG,Murocholic acid,0.0174123490410867
YWHAH,YWHAQ,0.542754661682649,8.59601246800892e-32,12.8433711529589,399,PRT,PRT,YWHAH,YWHAQ,1.42571006790834e-29
ZFYVE19,MP0038,0.149324226196832,0.0019995099735667,3.10963838273604,428,PRT,MTB,ZFYVE19,Citrulline,0.025594609474212
MP0005,MP0009,0.231751507454191,1.25576104428942e-06,4.91716699276473,430,MTB,MTB,Undecylenic acid,2-Hydroxybutyric acid,3.92975356447445e-05
MP0005,MP0012,0.244087582674476,3.17945665902842e-07,5.19504445756357,430,MTB,MTB,Undecylenic acid,3-Hydroxybutyric acid,1.10354235609327e-05
MP0005,MP0013,0.266916177367899,2.04775859204838e-08,5.71648327613756,430,MTB,MTB,Undecylenic acid,3-Hydroxyisovaleric acid,8.66101174997512e-07
MP0005,MP0051,0.155083233453613,0.0012886423839759,3.24008230831773,430,MTB,MTB,Undecylenic acid,DHA,0.0177369746033921
MP0005,MP0053,0.15742604058149,0.0010841415604882,3.29026389049845,430,MTB,MTB,Undecylenic acid,DPA,0.0154345598004512
MP0005,MP0084,0.240224014040358,4.92818484544837e-07,5.10773514767245,430,MTB,MTB,Undecylenic acid,L-Alpha-Aminobutyric acid,1.65126193522815e-05
MP0005,MP0154,0.253102133800586,1.11097551908686e-07,5.39978865357354,430,MTB,MTB,Undecylenic acid,3-Hydroxybutyrylcarnitine,4.20144162104185e-06
MP0005,MP0164,-0.147823757146326,0.0021685669520487,-3.08493998654244,430,MTB,MTB,Undecylenic acid,Citramalic acid,0.0272331663745661
MP0006,MP0009,0.319096151764286,1.3825592824519e-11,6.94936696214355,430,MTB,MTB,10Z-Heptadecenoic acid,2-Hydroxybutyric acid,8.42599121746275e-10
MP0006,MP0012,0.407242950197577,1.5758751438362098e-18,9.20312815618628,430,MTB,MTB,10Z-Heptadecenoic acid,3-Hydroxybutyric acid,1.5120587123916002e-16
MP0006,MP0015,0.161890963848617,0.0007748313776675,3.38605852057716,430,MTB,MTB,10Z-Heptadecenoic acid,3-Methyl-2-oxovaleric acid,0.011614967456063
MP0006,MP0022,0.358188935278816,2.1109636348874502e-14,7.91832406235536,430,MTB,MTB,10Z-Heptadecenoic acid,Adrenic acid,1.5966311271037999e-12
MP0006,MP0024,0.149023594414745,0.0019929120968944,3.11054580501051,430,MTB,MTB,10Z-Heptadecenoic acid,Alpha-Ketoisovaleric acid,0.0255524124184917
MP0006,MP0025,0.464873290443826,2.47009884921325e-24,10.8370493099037,430,MTB,MTB,10Z-Heptadecenoic acid,Alpha-Linolenic acid,2.98727579576728e-22
MP0006,MP0027,0.410963530469913,7.1691443713605e-19,9.3042012722487,430,MTB,MTB,10Z-Heptadecenoic acid,Arachidonic acid,7.053708995889451e-17
MP0006,MP0047,0.358591637701664,1.96504623457218e-14,7.92853923740522,430,MTB,MTB,10Z-Heptadecenoic acid,Decanoic acid,1.49112331917536e-12
MP0006,MP0051,0.368701513763465,3.1466095064080404e-15,8.18668296692792,430,MTB,MTB,10Z-Heptadecenoic acid,DHA,2.51945768064809e-13
MP0006,MP0052,0.27410391518038,8.17060499930818e-09,5.88274991559334,430,MTB,MTB,10Z-Heptadecenoic acid,DPAn-6,3.6625762178366e-07
MP0006,MP0053,0.451579666635139,6.786772620877851e-23,10.446287300962,430,MTB,MTB,10Z-Heptadecenoic acid,DPA,7.68726147594066e-21
MP0006,MP0058,0.40631915696455,1.9133304608406298e-18,9.17811794258036,430,MTB,MTB,10Z-Heptadecenoic acid,Gamma-Linolenic acid,1.82829355146994e-16
MP0006,MP0064,-0.171887668845874,0.0003539106203314,-3.60132157819304,430,MTB,MTB,10Z-Heptadecenoic acid,Glycine,0.0059983975212374
MP0006,MP0105,0.555280005692018,5.469002454181009e-36,13.780634469536,430,MTB,MTB,10Z-Heptadecenoic acid,Linoelaidic acid,1.1139494472463399e-33
MP0006,MP0106,0.555184353801528,5.6517972963929394e-36,13.7772027998957,430,MTB,MTB,10Z-Heptadecenoic acid,Linoleic acid,1.1411715932369e-33
MP0006,MP0115,0.498735292672079,2.69033821975394e-28,11.87623739487,430,MTB,MTB,10Z-Heptadecenoic acid,Myristic acid,3.92890902281047e-26
MP0006,MP0116,0.456805585164526,1.87715721709595e-23,10.5988258898521,430,MTB,MTB,10Z-Heptadecenoic acid,Myristoleic acid,2.1793795290484e-21
MP0006,MP0122,0.204030851072324,2.10451070267668e-05,4.3016365696414,430,MTB,MTB,10Z-Heptadecenoic acid,Octanoic acid,0.0005079702548456
MP0006,MP0124,0.608225045627167,1.1745946917550801e-44,15.8152970776273,430,MTB,MTB,10Z-Heptadecenoic acid,Oleic acid,3.1714056677387196e-42
MP0006,MP0154,0.286209906373719,1.6350357764553102e-09,6.16521573159864,430,MTB,MTB,10Z-Heptadecenoic acid,3-Hydroxybutyrylcarnitine,7.99274331142995e-08
MP0006,MS016,0.210282411683855,2.28907060589685e-05,4.28567206570129,401,MTB,MTB,10Z-Heptadecenoic acid,Acetoacetate,0.0005485265167071
MP0006,MS025,0.28880199786545,4.19291534800207e-09,6.0104512962159,401,MTB,MTB,10Z-Heptadecenoic acid,3-Hydroxybutytrate,1.95500992732145e-07
MP0009,MP0012,0.611383080529068,3.1655606793868704e-45,15.9462277792822,430,MTB,MTB,2-Hydroxybutyric acid,3-Hydroxybutyric acid,8.750514163733689e-43
MP0009,MP0013,0.418451978314541,1.42536361169861e-19,9.50933867249469,430,MTB,MTB,2-Hydroxybutyric acid,3-Hydroxyisovaleric acid,1.43899752450616e-17
MP0009,MP0015,0.480836004347495,3.79776697814689e-26,11.3186860382232,430,MTB,MTB,2-Hydroxybutyric acid,3-Methyl-2-oxovaleric acid,4.9264887839425e-24
MP0009,MP0021,0.280915772182332,3.3361445165941503e-09,6.04130490224872,430,MTB,MTB,2-Hydroxybutyric acid,Adipoylcarnitine,1.57770418890664e-07
MP0009,MP0022,0.28666843802275,1.5360168467431102e-09,6.17597651153303,430,MTB,MTB,2-Hydroxybutyric acid,Adrenic acid,7.52453822391879e-08
MP0009,MP0023,0.301590851992024,1.88986363644334e-10,6.52876084535411,430,MTB,MTB,2-Hydroxybutyric acid,Alpha-Hydroxyisobutyric acid,1.04234284176281e-08
MP0009,MP0024,0.410893715175041,7.27654651155816e-19,9.3022995550703,430,MTB,MTB,2-Hydroxybutyric acid,Alpha-Ketoisovaleric acid,7.129173417653181e-17
MP0009,MP0025,0.289973368026086,9.75867931516265e-10,6.25367375478945,430,MTB,MTB,2-Hydroxybutyric acid,Alpha-Linolenic acid,4.95834865860124e-08
MP0009,MP0027,0.375042014374191,9.64791369127222e-16,8.35028555223268,430,MTB,MTB,2-Hydroxybutyric acid,Arachidonic acid,8.14634748768513e-14
MP0009,MP0033,0.174219896175208,0.0002929206706738,3.65170448812972,430,MTB,MTB,2-Hydroxybutyric acid,Carnitine,0.0051410566689702
MP0009,MP0043,0.291425752584124,7.98005075690988e-10,6.28789560754826,430,MTB,MTB,2-Hydroxybutyric acid,D-Glucose,4.12610756991827e-08
MP0009,MP0047,0.323173002695254,7.33377158049755e-12,7.04843534950776,430,MTB,MTB,2-Hydroxybutyric acid,Decanoic acid,4.69118942421909e-10
MP0009,MP0051,0.361548340917802,1.1577639969821e-14,8.00369683361734,430,MTB,MTB,2-Hydroxybutyric acid,DHA,8.872369640239079e-13
MP0009,MP0052,0.306221236924757,9.62222816480401e-11,6.63928382603504,430,MTB,MTB,2-Hydroxybutyric acid,DPAn-6,5.450939062563871e-09
MP0009,MP0053,0.34499091112475,2.08863400211745e-13,7.58628432027591,430,MTB,MTB,2-Hydroxybutyric acid,DPA,1.47410582155523e-11
MP0009,MP0058,0.269239456011804,1.52608796352076e-08,5.77011111735572,430,MTB,MTB,2-Hydroxybutyric acid,Gamma-Linolenic acid,6.59883845678809e-07
MP0009,MP0062,0.200810861549266,2.8521242706109e-05,4.23087221728964,430,MTB,MTB,2-Hydroxybutyric acid,Glutarylcarnitine,0.0006696291765782
MP0009,MP0064,-0.14090012730125,0.0034888174702312,-2.93745040875648,430,MTB,MTB,2-Hydroxybutyric acid,Glycine,0.0397889693805349
MP0009,MP0078,0.151093690431335,0.0017201583139017,3.15475698765099,430,MTB,MTB,2-Hydroxybutyric acid,Indoleacetic acid,0.0226424552867731
MP0009,MP0080,0.271478127698222,1.14651286027701e-08,5.82188872596518,430,MTB,MTB,2-Hydroxybutyric acid,Isocitric acid,5.03251958707604e-07
MP0009,MP0082,0.476700529858044,1.14406423256563e-25,11.1925507262677,430,MTB,MTB,2-Hydroxybutyric acid,Ketoleucine,1.4516487147636e-23
MP0009,MP0084,0.615160556324173,6.4689696077403606e-46,16.1044405080884,430,MTB,MTB,2-Hydroxybutyric acid,L-Alpha-Aminobutyric acid,1.8097527023100098e-43
MP0009,MP0087,0.172537897602905,0.0003358125744569,3.61536209994334,430,MTB,MTB,2-Hydroxybutyric acid,L-Glutamate,0.005737724782112
MP0009,MP0088,-0.146866150727602,0.0023187846227488,-3.06451363322282,430,MTB,MTB,2-Hydroxybutyric acid,Glutamine,0.0288370127779176
MP0009,MP0093,0.352707766160451,5.5402232421652204e-14,7.77978566088839,430,MTB,MTB,2-Hydroxybutyric acid,L-Leucine,4.02012449009614e-12
MP0009,MP0105,0.356485857360776,2.85465470304245e-14,7.87517877513803,430,MTB,MTB,2-Hydroxybutyric acid,Linoelaidic acid,2.12452186553352e-12
MP0009,MP0106,0.356125718343251,3.04207621652929e-14,7.86606666080914,430,MTB,MTB,2-Hydroxybutyric acid,Linoleic acid,2.25677347437093e-12
MP0009,MP0115,0.287733946322117,1.3278853464845902e-09,6.20099964179861,430,MTB,MTB,2-Hydroxybutyric acid,Myristic acid,6.58835421909661e-08
MP0009,MP0116,0.279515594217707,4.01860037987489e-09,6.00863409099926,430,MTB,MTB,2-Hydroxybutyric acid,Myristoleic acid,1.88128832299788e-07
MP0009,MP0122,0.40741758390759,1.5190157753595598e-18,9.20785988361083,430,MTB,MTB,2-Hydroxybutyric acid,Octanoic acid,1.46354963916386e-16
MP0009,MP0124,0.406073852075961,2.01429286424519e-18,9.171482378237,430,MTB,MTB,2-Hydroxybutyric acid,Oleic acid,1.90905633909279e-16
MP0009,MP0128,0.242587723425737,3.77244430129284e-07,5.16111955085452,430,MTB,MTB,2-Hydroxybutyric acid,Oxoglutaric acid,1.29007594515493e-05
MP0009,MP0135,0.155962948874659,0.0012080176819629,3.25891868826261,430,MTB,MTB,2-Hydroxybutyric acid,Pyroglutamic acid,0.0168286506865168
MP0009,MP0154,0.67546428685815,2.48817394601227e-58,18.9063788596809,430,MTB,MTB,2-Hydroxybutyric acid,3-Hydroxybutyrylcarnitine,9.318612746194359e-56
MP0009,MS008,0.144318279213484,0.0038665495810083,2.90594272509053,401,MTB,MTB,2-Hydroxybutyric acid,Lactate,0.0429781145385414
MP0009,MS009,0.177335240948156,0.000371694288019,3.59028383751105,401,MTB,MTB,2-Hydroxybutyric acid,Creatine,0.0062561596305858
MP0009,MS016,0.412138114766787,8.58675111361103e-18,9.01284276241052,401,MTB,MTB,2-Hydroxybutyric acid,Acetoacetate,7.88080477699795e-16
MP0009,MS021,0.308040442821917,3.22968408411199e-10,6.45137148626462,401,MTB,MTB,2-Hydroxybutyric acid,L-Lysine,1.74809474202985e-08
MP0009,MS025,0.421464453959783,1.29783709559063e-18,9.26025998720008,401,MTB,MTB,2-Hydroxybutyric acid,3-Hydroxybutytrate,1.26091118659475e-16
MP0009,MS026,0.30748065462051,3.48918508555278e-10,6.43842230962211,401,MTB,MTB,2-Hydroxybutyric acid,L-Valine,1.87978834539526e-08
MP0009,MS027,0.239263953423602,1.33346865063789e-06,4.9099110169473,401,MTB,MTB,2-Hydroxybutyric acid,L-Isoleucine,4.14729734144163e-05
MP0012,MP0013,0.196973813248002,4.07161476356962e-05,4.14673338819354,430,MTB,MTB,3-Hydroxybutyric acid,3-Hydroxyisovaleric acid,0.0009332960988162
MP0012,MP0015,0.201645712962071,2.63718437145035e-05,4.24920556151644,430,MTB,MTB,3-Hydroxybutyric acid,3-Methyl-2-oxovaleric acid,0.0006229442635307
MP0012,MP0021,0.323049942181293,7.47652803043556e-12,7.04543858136835,430,MTB,MTB,3-Hydroxybutyric acid,Adipoylcarnitine,4.743305488161581e-10
MP0012,MP0022,0.347957895263738,1.25934345407242e-13,7.66047167425571,430,MTB,MTB,3-Hydroxybutyric acid,Adrenic acid,9.02529475418566e-12
MP0012,MP0024,0.243669871176151,3.3349230178215e-07,5.18559238608963,430,MTB,MTB,3-Hydroxybutyric acid,Alpha-Ketoisovaleric acid,1.15405234685269e-05
MP0012,MP0025,0.487358203952811,6.46896652796837e-27,11.5196235835669,430,MTB,MTB,3-Hydroxybutyric acid,Alpha-Linolenic acid,8.83584722231915e-25
MP0012,MP0027,0.367968689034812,3.60127708378791e-15,8.16786008327469,430,MTB,MTB,3-Hydroxybutyric acid,Arachidonic acid,2.8735963534555e-13
MP0012,MP0047,0.424057487629589,4.1415458221685105e-20,9.66442914691405,430,MTB,MTB,3-Hydroxybutyric acid,Decanoic acid,4.25516345091826e-18
MP0012,MP0051,0.311959762934823,4.09965488792373e-11,6.77698001524433,430,MTB,MTB,3-Hydroxybutyric acid,DHA,2.39783341303751e-09
MP0012,MP0052,0.300856353123637,2.10115517266774e-10,6.51127604251946,430,MTB,MTB,3-Hydroxybutyric acid,DPAn-6,1.15340007350697e-08
MP0012,MP0053,0.41636544657033,2.24476285427987e-19,9.45194794119469,430,MTB,MTB,3-Hydroxybutyric acid,DPA,2.25642396001639e-17
MP0012,MP0058,0.292971978608145,6.433223012843801e-10,6.32438083612904,430,MTB,MTB,3-Hydroxybutyric acid,Gamma-Linolenic acid,3.34182188720879e-08
MP0012,MP0064,-0.176296312551394,0.0002470215283646,-3.69661443669963,430,MTB,MTB,3-Hydroxybutyric acid,Glycine,0.0044567520502151
MP0012,MP0080,0.165691703985528,0.0005781776844993,3.46777115626104,430,MTB,MTB,3-Hydroxybutyric acid,Isocitric acid,0.0090345126743445
MP0012,MP0082,0.153320493785528,0.0014652810153964,3.20236241736114,430,MTB,MTB,3-Hydroxybutyric acid,Ketoleucine,0.0197697996382947
MP0012,MP0084,0.378615229720521,4.89890472343703e-16,8.44308264932481,430,MTB,MTB,3-Hydroxybutyric acid,L-Alpha-Aminobutyric acid,4.2444987939629704e-14
